uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
Q96AT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730530	1018600	4663800	9118200	1216500	819100	0	0	0	0	0	0	0	0	0	0
Q96AT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8048800	0	0	0	0	21035000	44826000	31537000	139740000	91015000	47376000	26073000	13138000	30213000	0	0	0	0	0	0	0
Q96AX1	0	0	0	0	0	0	0	0	0	768600	838450	4385900	6311200	4733900	1926600	880360	0	0	733580	438910	0	0	961160	776130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96AY3	3264000	1544400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814700	1999100	4002700	15074000	32646000	13039000	3409600	0	0	0	0	4193900	0	0	0	0	0	0	0	0	0	0
Q96AZ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383700	3706900	0	0	0	0	0	0
Q96B02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3546100	5081300	3633000	0	0	0	0	0	0
Q96B23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1274400	2009300	2055100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96B26	0	1756800	2480400	9444600	10677000	3035700	2696200	2557400	2178700	1911200	1334000	1586700	1552400	4616400	1917700	0	0	4560800	3110600	10243000	9095000	2600000	2168100	1685200	0	0	0	0	0	1332100	0	0	0	0	0	0	0	0	0	0
Q96B36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304500	1611000	5132600	9071900	4668900	2062400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96B97	0	0	0	0	0	0	0	0	0	0	0	1299500	5578200	34496000	55066000	37811000	19728000	9237900	5285300	2179300	1010900	1004700	0	758690	0	0	0	0	0	1293300	0	0	0	0	0	0	0	0	0	0
Q96BJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1554100	1338000	0	0	0	0	0	0	0	0	0	0
Q96BM9	13373000	12188000	27901000	11134000	15306000	3989000	0	0	0	0	0	0	0	0	0	0	0	0	3430400	0	0	0	0	0	0	0	0	1734500	0	1695300	6796000	9902200	21290000	32807000	57568000	16913000	44701000	14336000	0	0
Q96BN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4569800	5208200	2409200	0	0	0	0	0	0	0	0	0	0	0
Q96BP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649300	9507500	13332000	3077300	1534700	0	0	0	0	0	0	0	0	0	0	0
Q96BT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2035600	2710300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96BW5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10697000	1984400	0	0	0	0	0	0	0	0	0	0	0
Q96BX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1904100	4157700	3541800	1329000	0	0	0	0	0	0
Q96C01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3712000	4387300	0	0	6748100	0	0	0	0	0
Q96C19	1806600	2586200	1483900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693000	6417100	11462000	9384900	6181700	4794800	3780700	2399300	1707600	1465400	0	0	0	0	0
Q96C23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6924300	31313000	26893000	18380000	6350700	2395700	0	0	0	0	0	0
Q96C36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040100	1950500	10541000	12579000	7289500	743190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96C86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3141300	3673600	9921900	40971000	29463000	10615000	1673000	784170	0	0	0	0	0	0	0	0	0	0	0
Q96C90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866020	2534900	7269800	31214000	120620000	110020000	50932000	20582000	10712000	3329700	1920500	0	0	0	0	0
Q96CM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2460900	5024900	9015000	4156400	0	0	0	0	0	0	0	0	0	0
Q96CN7	1068300	978740	989020	1362100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732950	1208600	4576700	3224000	14572000	26774000	6854700	1378000	1093900	0	0	0	0	0	0	0	0	0	0	0	0
Q96CN9	0	0	0	0	0	0	0	0	0	0	2611200	5411700	2934500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96CP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410200	0	2324400	0	7079000	0	0	0	0	0	0	0	0
Q96CS3	31713000	43631000	36421000	18096000	13687000	7031200	2497900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96CT7	1244200	0	0	0	0	1470800	2867500	3930700	4298800	3331400	2762900	2441200	2529600	2572500	3424500	2622500	2035600	1458200	1932800	2874300	2651400	3575200	3184100	3271700	4193800	8200100	6068500	6325800	5651200	6214300	6305100	11659000	10897000	14630000	20997000	13395000	0	31908000	0	15469000
Q96CV9	0	0	0	0	0	0	0	0	0	0	705250	4533100	52777000	48992000	19012000	1885300	385360	439190	777370	0	487280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96CW1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2783800	2768400	4804800	7691800	3740100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96CW5	0	1181900	2297100	3398600	4176600	6745000	11332000	14915000	10874000	7588900	3612300	2194200	1864600	1030900	0	0	0	0	2035500	0	2523700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96CX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1888100	0	3353300	3408100	1530300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96D09	0	0	0	0	0	0	0	0	0	0	0	0	0	1854900	1598700	1856700	1698500	1522400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96D15	23620000	14729000	2599200	727360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919360	941480	1427500	4200800	14026000	115160000	76288000	16457000	4350100	3524900	930100	0	0	2721700	0	0	1855800	0	0	0	0	0
Q96D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929080	10087000	16455000	7266100	804190	0	333030	0	0	0	0	0	0	0	0	0
Q96D71	0	0	0	0	0	0	0	0	0	0	4683000	7459400	5555300	4118700	2184300	1604100	1861500	3336800	2634700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DB5	1050000	629390	674690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449490	3223400	42509000	103860000	78435000	24415000	1688500	1478400	0	0	0
Q96DC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885400	3075000	1804500	0	0	0	0	0	0	0	0	0	0	0	0
Q96DE0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6885800	16562000	14162000	6583400	3405900	0	0	0	0	0	0
Q96DG6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12776000	22413000	12323000	6037400	3095400	0	0	7889300	0	6506000
Q96DH6	0	0	1563100	1913600	1938700	1668000	1687600	1408300	1374500	1020900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DI7	2671400	5427300	22280000	22419000	18094000	10626000	3712600	2420800	1459200	1322200	2560000	9289200	25566000	18150000	3594900	0	0	0	0	0	0	0	0	0	0	0	0	0	1127400	1636700	4945200	4173300	3080200	4075500	0	0	0	0	0	0
Q96DR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2807200	12697000	15991000	7162700	0	0	0	0	0
Q96DV4	0	0	997500	0	0	0	2448600	5757400	8088200	9031000	5936800	3259000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731140	3668000	4715700	873090	421980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96E11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8696800	11803000	11677000	7013800	8094800	7956600	5344800	4693900	0	0	0	0	0	0
Q96EA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701490	1420600	691690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EB1	0	0	0	0	0	0	0	0	0	0	0	819520	1527200	3442500	5062400	2715600	1616800	1375700	2582000	1391200	1554900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876480	4660700	18150000	9899000	2765900	1592800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EC8	3355900	2909000	5248000	2642900	1158800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EE3	2480300	6121200	5958800	3038100	2822100	1734900	2562300	2587200	7583900	17817000	23326000	10351000	3597900	1731800	1787200	0	0	0	0	2039200	1790600	1680100	3067100	10702000	2349200	0	0	0	1412900	3525200	2559400	1738800	0	0	0	0	0	0	0	0
Q96EH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741400	4940300	3691600	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EI5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541310	2288800	1888400	1030100	256220	223400	0	0	0	0	0	0	0	0	0	0
Q96EK5	6361000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2674900	8419600	8676300	23800000	68138000	32631000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EK6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2094900	4459200	33461000	66196000	51666000	21823000	8507300	2455700	1456800	0	0	0	0	0
Q96EL2	0	0	0	0	0	0	0	0	1956300	5148600	4307600	1819600	1329100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EL3	0	0	0	0	0	0	0	1326400	1977200	2101600	1581600	1206900	762420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821730	1987900	10408000	0	0	0	0	0	0
Q96EN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2418800	8552600	8363600	4416300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EP0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2647400	6170900	7292000	4668700	1527100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EP5	0	923160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3221900	0	0	0	0	3127500	0	0	6842000	18945000	23675000	20349000	12581000	2473300	3053800	5101700	0	0	0	0	0
Q96EQ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6149000	3074100	0	0	1573100	1822500	0	1277100	0	0	0	0	0	0	0	0	0
Q96ER3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140010	232400	896210	1489500	9154600	10919000	3843900	3048600	2666900	8964900	2592800	902810	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EV8	0	0	0	0	0	0	0	0	0	0	0	0	0	2153800	2004700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EY7	0	0	0	1043300	0	0	0	3740400	11188000	18583000	16682000	6203000	1604400	1008600	0	926540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96F07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958990	1844900	2520400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96F24	0	0	0	0	0	0	0	0	0	0	0	0	0	1123900	1425100	0	0	0	0	0	0	4371100	3038500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96F63	0	0	0	0	0	0	0	1521900	10614000	11402000	3974900	2556500	638370	680100	890210	0	744460	737430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96FQ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376200	25407000	60563000	32091000	19323000	10459000	4817600	0	0	0	0	0
Q96FS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062800	1512600	3543900	6568400	2858100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96FV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270300	2291000	4344000	40184000	40155000	18051000	3156100	2047900	0	0	0	0	0	0	0
Q96FV9	0	0	3589400	8618300	7241000	3901800	1331600	717080	944360	621660	504150	518900	608700	0	534150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96FW1	2433300	2372000	1762200	686020	0	0	0	0	0	0	0	0	0	0	574290	0	0	0	0	0	0	0	1112000	3658600	9693600	29137000	164400000	118690000	123280000	51080000	22170000	8196900	4204600	1109300	0	0	0	0	0	0
Q96FX7	0	0	0	0	870550	0	4250000	5540800	5083900	3776400	3030800	1945500	0	0	0	0	0	1476800	2426700	3902900	2556000	1463000	2151500	1199600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96G01	0	0	0	0	0	0	0	0	0	0	0	0	0	3821500	6839500	4618600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96G03	568720	1753700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523600	3247300	3247100	79936000	353720000	189920000	64683000	8881200	3049900	879000	0	0	0	0	0	0	0
Q96G23	2961200	2640300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96G28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6715300	8285200	2725200	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96G46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1459800	2444100	4698700	7172300	10649000	2916800	1725800	1426500	0	2736600	0	0	0	0	0	0	0	0	0	0	0
Q96G61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4527400	16901000	47510000	62277000	22821000	8415200	3397500	0	0	0	0	0	0
Q96GA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2810700	1764700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GA7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17890000	18181000	17788000	12693000	2506100	2335600	0	0	0	0	0	0	0	0
Q96GC5	1224500	1347000	2053200	2086700	0	0	2371500	5238000	15891000	12607000	3530200	1955600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GC9	7896100	11637000	27120000	0	5538000	0	0	0	0	2600400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GD0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500400	6742900	11489000	5059000	3031800	1557000	0	0	0	0	0	0	0	0	0
Q96GG9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4359600	3054000	1379400	0	0	0	0	0	0	0	0	0
Q96GK7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838000	31528000	24660000	17523000	15008000	6068100	0	0	0	0	0	0	0
Q96GM5	0	0	0	1689800	1479500	1629900	1593800	1326900	1580400	2225600	1590500	1603900	1635800	1570200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GQ5	2937100	4262000	3255900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GQ7	0	1165600	3546700	11616000	12128000	4267000	2958500	2429300	1624400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96GU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531300	6194400	1910500	925080	0	0	0	0	0	0	0	0	0	0	0
Q96GX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505730	1310500	1461200	839560	714960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96H20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4107600	2855700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96H79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591100	4573200	15987000	14357000	5710000	2649100	0	0	0	0	0	0	0
Q96HA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7108500	7146100	2742600	2446600	0	0	0	0	0	0
Q96HC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948600	5358700	4890600	4985500	2818800	3337200	3260000	3442800	1682600	5432700	5343800	2957400	0	0	0	0	0	0	0
Q96HE7	14706000	12416000	2956000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2426700	0	0	18339000	91199000	51734000	15095000	6968800	3894900	1546000	0	5183200	0	0	0	0	0
Q96HN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3067500	3283800	4544800	9742400	27000000	12012000	5475200	7266400	6056700	0	0	0	0	0	0	0	0	0	1762500	0	0	0	0	0	0
Q96HP0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588600	1227700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96HQ2	0	0	0	0	0	0	1353000	0	0	0	0	0	0	874000	643440	0	0	735350	0	2059700	2381100	3332000	4598000	7674300	7846900	5041100	2549900	918890	0	0	1600600	0	0	0	1400500	0	1868800	0	0	0
Q96HR9	4995800	0	0	0	0	0	0	1670500	0	0	0	0	0	0	0	0	0	0	0	0	1539800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96HS1	15229000	25133000	22719000	8071000	5386800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96HW7	0	0	628300	1102900	868820	1019400	891670	813130	900180	729910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96HY6	14116000	12979000	6022900	4266100	4034300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4253500	3952700	2928900	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I24	2248900	2676200	8353900	10466000	9818600	5101000	3338700	0	2954200	1234800	1328100	1993400	2004000	0	0	0	0	0	2495300	2704100	3531300	2964600	2896800	5301200	4113700	2360700	2373000	1556300	3379700	2300400	0	1718400	3007300	1359200	0	0	0	0	0	0
Q96I25	878370	0	0	1425800	0	0	1347900	1676700	2573500	1200400	1048700	1337300	1814900	12930000	17999000	13810000	3959300	2157000	1343100	0	0	0	0	3198300	1948700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8871900	16040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I99	0	2224600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632470	832840	1953100	31315000	44848000	21097000	3040100	910610	501490	0	0	0	0	0	0	0	0
Q96IF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760500	2168900	0	709400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96II8	0	0	0	0	0	0	0	0	0	0	0	0	0	1221900	935740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96IJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1818500	5768100	3252700	1469100	0	3407300	2527600	6870800	2834000	0	1369400	1316400	1104400	1092700	1370100	1533700	1996300	2466600	0	0	2503200	0	0
Q96IU4	0	0	2330500	0	0	0	0	2337500	1642900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5908400	9029400	55699000	329720000	317370000	384060000	131300000	14550000	0	0	0	0	0
Q96IZ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771800	4403400	1660700	0	0	0	0	1544900	0	0	0	0	0	0	0	0	0	0	0	0
Q96IZ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6137200	8625200	7990400	1805200	982510	0	0	0	0	0	0	0	0	0
Q96JA1	3529800	506440	420990	0	387620	256810	238600	162480	203530	215120	241220	240740	360910	268900	0	0	0	425870	252150	263290	0	0	0	0	0	0	0	0	0	0	0	0	1257100	1694000	7698800	0	0	18669000	0	0
Q96JB2	0	675990	0	0	0	0	0	834020	4878700	7714800	6307700	2286100	572530	404020	541980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JB5	13258000	11049000	7862400	2946700	2212200	0	0	0	0	0	0	0	0	0	2667900	1849100	2175500	3616800	5172600	2014500	0	0	0	2222600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JG6	0	0	0	0	0	0	0	0	0	0	1008500	2956000	12147000	7288400	1653700	0	1752100	1657700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926130	0	0	0	0	0	0	0
Q96JH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920760	41359000	21283000	3534100	3492000	4397600	3758200	2539600	1478500	589130	567480	0	802280	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JI7	0	0	0	0	0	0	0	1576900	2495900	1541000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JJ3	0	0	0	1212700	0	0	0	0	0	0	1059900	1930900	8625300	18337000	7713700	2922400	1657800	1277200	1239800	0	0	0	0	1375500	2551700	2213000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JJ7	34002000	20796000	29955000	11510000	5081400	1910800	2012500	1761600	0	762090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JM3	0	0	0	0	0	0	0	0	0	0	0	0	0	3606200	0	3845500	4687200	3176900	4573000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96JP5	0	0	0	2249500	2234200	2542600	0	4633500	2034400	1465700	1299100	0	0	0	0	0	0	0	0	1386500	0	0	0	782810	1076900	2150200	3803900	1866500	1444400	1700800	2044500	1575300	0	0	0	0	0	0	0	0
Q96JY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8492100	14257000	7919400	3044000	0	1374400	0	0	0	0	0	0
Q96K17	5788400	2489700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657300	1531700	4717100	19274000	75492000	256560000	179720000	38383000	29258000	6953900	2212700	2261700	1155200	0	0	1625800	0	0	0	0	0	5742600
Q96K21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1543800	1879100	1089600	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96K76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700300	9281400	56412000	135730000	91964000	4379400	1061300	968340	628820	0	0	0	0	0	0	0	0	0	0	0	0	4263500	2710500	0	0
Q96KA5	9715800	7279000	8795600	5087600	3351500	2401900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96KB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080400	4928500	26287000	44207000	23812000	8508700	2437600	0	0	0	0	0	0	0	0
Q96KC8	6231200	5878800	4173800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505400	0	0	0	0	0	0	0	0	0	0	0	0
Q96KG9	0	0	1248900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2155400	11259000	19294000	10994000	2360500	1815900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96KK5	1159400000	524790000	229960000	211220000	420060000	328760000	84798000	38743000	20888000	25565000	33864000	40776000	47988000	47976000	29809000	39553000	30530000	53560000	41628000	40520000	42602000	45208000	25959000	13172000	3866400	0	0	7030400	4849900	8758300	16193000	36795000	23525000	32456000	60450000	29219000	12043000	22499000	0	152540000
Q96KN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674000	2077400	0	4003300	0	0	0	0	0
Q96KP1	0	0	0	0	0	0	0	0	2546200	7306500	15767000	8710900	3768700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
