uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70
P53849	14998000	1952900	1030600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6121500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6943900	2921700	30448000	53764000	26045000	12444000	153040000	180320000	110150000	12834000	29858000	0	16498000	9778400	18627000	30414000	89550000	219010000	326540000	304370000	336520000	477620000	354230000	536220000	387090000	135940000
P53852	0	0	0	0	4613900	0	2460900	4078900	0	0	784960	0	1452800	5107400	6103000	16602000	10451000	2866000	1678000	1822100	1963700	0	1875600	4105700	2096100	49774000	186520000	1088200000	324510000	67345000	2513100	0	0	1817500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8679200	12867000	24892000	53002000	26911000	14250000	3964000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9444600	7023200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53868	0	0	0	6852100	6658400	5322200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53877	0	0	0	0	0	0	6817000	5688700	3093800	0	4212400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53883	9632600	38415000	60362000	49512000	34273000	40898000	17650000	13948000	8537400	3817400	5800900	9088900	4594500	7024900	6923600	8501000	9091200	7972400	8939600	10143000	21866000	19048000	7461100	12700000	12981000	0	9132800	0	26947000	0	0	0	37226000	0	0	0	0	0	0	0	0	0	24376000	27218000	31265000	11156000	19173000	0	0	0	0	0	0	0	0	0	0	0	0	0	11010000	0	0	0	0	0	0	0	8406500	0
P53889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55057000	94820000	86149000	66450000	18087000	18216000	15653000	13437000	0	0	0	0	0	0	0	0	0	0	0	0	0
P53890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1618900	0	6190000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53909	0	7624100	7118200	6178900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166400	2297900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62524000	576040000	252260000	91542000	51582000	26976000	14153000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53914	7129900	10221000	19948000	19083000	1458500	22815000	17665000	8602000	6845000	3838200	5012000	4706500	4735400	3497400	0	2453600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5276800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4767200	8384100	8177800
P53942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14604000	51193000	15475000	0	0	0	0	0	0	4574200	6714800	0	6019400	5970100	0	0	0	0	0	0	0
P54000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19827000	3996600	2302600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54115	223060000	83887000	12648000	1609200	402970	1111000	0	0	0	0	0	0	426210	2485300	941670	1785600	1547300	1399700	1871000	6764300	351430	1012700	6954100	2231200	2692500	2218300	1031600	3688800	0	939670	819560	918390	14431000	106930000	12183000	12223000	4181200	1078600	4509300	3171800	3120400	4459100	6281900	3803400	14662000	8595200	18604000	20229000	14159000	39358000	54608000	64537000	137040000	166390000	98045000	34728000	217940000	212760000	648580000	382670000	436680000	646590000	988290000	638840000	615270000	564240000	612380000	1219000000	761320000	693270000
P54780	114610000	167660000	177400000	86889000	88070000	39665000	416030000	889530000	611420000	267460000	411430000	126160000	91024000	177440000	179970000	188840000	195830000	192540000	52044000	135920000	38091000	111450000	109380000	37565000	0	16272000	72135000	54447000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20231000	0	0	0	0	0	0	21871000	14388000	30025000	0	9622200	13089000	19372000	26811000	33626000
P54837	4115400	4663900	6172800	0	0	2791900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4104900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2422900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54839	0	21535000	15642000	0	0	14904000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17691000	45068000	77021000	35109000	12386000	0	17918000	28334000	34955000	33184000	17075000	0	0	29220000	26617000	52210000	0	0	25892000	16786000	41763000	57897000	35264000	46836000	25716000	22991000	26234000	22609000	20895000	28188000	28021000	58587000	0
P54858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7358600	14040000	9792200	7346200	6012100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54861	0	5388000	12104000	5554900	7757900	11777000	2350700	0	0	0	0	2781200	4705400	4064100	8082300	13157000	14587000	24910000	13731000	16484000	10711000	13165000	4030800	7941700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60010	453870000	466200000	446340000	261760000	43593000	385470000	144410000	67170000	53013000	39205000	44463000	35408000	54222000	60503000	104470000	58465000	152230000	209150000	179850000	124060000	251500000	229340000	58703000	131590000	65365000	46368000	42190000	50471000	46796000	0	0	13260000	13020000	6984200	194110000	309660000	479550000	16500000	0	192450000	865730000	1616500000	1583600000	1133500000	478300000	527000000	597440000	722950000	106120000	42821000	11554000	15129000	20743000	20406000	27095000	64165000	144390000	49160000	96689000	199020000	162770000	117630000	138780000	92232000	173570000	193040000	218520000	222210000	178720000	227850000
P61830	0	0	0	0	30919000	0	0	3838400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P80210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39446000	37976000	33878000	82261000	36379000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P80967	0	10901000	17152000	30894000	45309000	10538000	3488800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P87262	15377000	76076000	72937000	37697000	43822000	131450000	471930000	610400000	110420000	131810000	479180000	149370000	111210000	82782000	71234000	97136000	107880000	47285000	59237000	68805000	57593000	143200000	45212000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8634700	11464000	0	10706000	14304000
P89105	0	4579200	6110700	4766000	5676200	6908600	4152600	4471900	4474600	5451600	6184500	5919000	5901700	4362200	3095000	6415700	0	0	0	0	0	4132100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P89886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40050000	56790000	0	19121000	13334000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00055	30630000	137390000	25464000	0	8905600	14189000	3072300	0	0	0	0	0	0	0	0	5913300	12414000	16212000	15821000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30165000	40875000	36690000	50442000	38639000	44458000	42287000	37513000	36646000	92674000	37935000	79203000	33963000	34873000	47263000	52013000	115050000	143250000
Q00684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1644500	0	0	3527000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00764	0	3841100	3325800	0	0	0	0	0	0	0	0	0	0	0	3509900	3677200	5706800	9393800	6989500	5752400	0	21817000	146080000	26958000	22844000	7995500	11279000	8494200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2965600	4487600	0	2803100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00955	48446000	229990000	216070000	133730000	155470000	63583000	21335000	9841500	9471000	5893900	6819400	17902000	7107800	18509000	11226000	28897000	38391000	32556000	26062000	18556000	23038000	17244000	5790800	35751000	14358000	23924000	5457300	8572900	0	0	0	0	3967800	25823000	0	0	0	0	0	0	0	0	0	0	0	0	5070700	0	0	135320000	96479000	62202000	50269000	62100000	47832000	26910000	55839000	47866000	88570000	81271000	49134000	92523000	57146000	90092000	91611000	73587000	36550000	105570000	63584000	35024000
Q01080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4192800	4947900	5205700	4300500	6354200	5974000	5301200	4789600	3533400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5177300	0	0	0	2450900	9367200	12179000	6181400	5794500	30053000	51716000	54810000	21985000	7659900	6003500	3142500	4112700	4799800	2033800	0	0	0	0
Q01159	0	8616800	5338600	0	2381000	5568900	2993100	2162400	0	0	0	1684400	0	0	1707400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11520000	10749000	27673000	18450000	14920000	26008000	23191000	11294000	12229000	7021700	6073300	7049800	5855000	6655500	5533500
Q01476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11130000	50276000	38793000	21689000	10787000	12072000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13730000	5080700	3514500	5656500	0	0	0	0	0	0	0	0	0	0	0	5357200	0	0	0	0	0
Q01560	37904000	30849000	38754000	24209000	21373000	25382000	34410000	24894000	26389000	28427000	34037000	37373000	21139000	12925000	12122000	15795000	24653000	25844000	14337000	34318000	31353000	27740000	16508000	36121000	32397000	0	0	0	0	0	33803000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13235000	0	0	18215000	18556000	22213000	26993000	26957000	0	27585000	28362000	22108000	26260000	21517000	18672000	0
Q01662	5620500	13290000	13466000	15289000	13133000	15381000	40642000	57923000	74561000	44799000	41006000	57822000	39792000	34053000	36212000	26907000	19170000	11451000	7572100	6729700	0	6339200	3863400	5797300	0	0	3159900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01852	0	0	0	0	15167000	0	11014000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19990000	6617900	16799000	19377000	17320000	24184000	17494000	30343000	28913000	34863000	29638000	23158000	15422000	16770000	14964000	10398000	23111000	13182000	16356000	15051000
Q01855	3836000	19468000	95565000	5270900	1083200	216710000	324250000	792090000	556470000	1055300000	953130000	988030000	323990000	424680000	218640000	2988300	4667200	794690	1257000	590740	0	0	0	736640	629420	2469600	2323100	3021100	1541300	1153500	3628200	2823300	0	813770	0	0	0	940950	0	0	732360	0	0	0	0	0	0	0	4524700	0	0	0	0	347810	0	0	0	0	0	2043100	864950	0	746200	4108400	2750700	1102100	2602500	2986300	1273200	4788600
Q01939	13726000	14911000	24427000	42693000	1370300	27378000	17075000	3985300	3554700	3537300	5694200	14397000	22843000	26720000	4164900	0	15175000	14199000	11296000	7121300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14333000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7286400	0	3509000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3917100	7765300	5121700	7835300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02201	0	4538200	5047600	1973800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5324000	4640300	7547400	10093000	13292000	24385000	60193000	166100000	113670000	142670000	186220000	144220000	139290000	98461000	60979000	63202000	45367000	41593000
Q02206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24676000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02256	0	9101100	7459100	15683000	7281900	11346000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7769800	0	1449000	2315400	5434500	11866000	20653000	0	8449400	36344000	38833000	49393000	25042000	20661000	11873000	6936000	11447000	8625300	9906500	9529200	7386100	8326500	5876100	6043500	7079700	0	5730600	3049500	0
Q02326	22907000	22543000	39152000	61852000	24965000	58041000	254780000	271960000	175920000	125890000	106220000	17185000	21841000	67702000	119370000	96717000	63091000	32042000	22613000	0	31103000	18501000	8379900	0	16883000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5686600	0	0	0	0	0	0	0	0	0	0
Q02354	0	0	5380800	0	3782500	12078000	5347300	2799500	0	0	0	6238300	5572300	5170800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8607400	18901000	11816000	22007000	12921000	22059000	31650000	72487000	37429000	13285000	0	9390600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18771000	27307000	20389000	28648000	0	4440300	13141000	0	89915000	70579000	53721000	33765000	7172800	6462000	13106000	18020000	0	4987400	0	0	0	0	0	0	0	0	0	0	0
Q02457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4524000	7385700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02486	7722500	19273000	42135000	25615000	0	37212000	38516000	12243000	9671600	8292500	11369000	16036000	13625000	20096000	19424000	11038000	0	34863000	18190000	17243000	0	14368000	15480000	5806500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771500	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10907000	6373600	0	0	0	0	0	0	0	0	0	0
Q02630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6382100	6230700	12070000	14859000	36945000	72779000	89934000	58613000	108790000	102190000	90105000	21286000
Q02642	0	0	0	0	1481700	6416700	15519000	114780000	28252000	47103000	24323000	9885300	9328800	9439500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6350000	21435000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633200	0	0	2597900	0	0	0	0	3814000
Q02647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8367900	13218000	5434500	0	0	0	3095700	4838300	10035000	6142700	5148100	3107100	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02725	0	22541000	46227000	27542000	31304000	21003000	7924000	3719400	0	2555200	0	0	0	0	3911300	0	1909400	0	9911300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37141000	35084000	27322000	13566000	11854000	10078000	9383000	0	76487000	24944000	30937000	38404000	34303000	24209000	9805900	14849000	20089000	21430000	22451000	22228000	15962000	21618000	16730000	21881000	21759000	14360000	23270000	15670000	14052000
Q02753	52408000	122510000	163520000	46668000	0	63899000	695590000	489950000	861170000	548960000	494770000	240430000	126570000	89330000	224270000	335810000	239570000	428980000	98315000	0	0	0	0	66720000	0	0	54290000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02774	0	0	0	0	2818900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5811100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02776	0	10666000	16675000	25851000	36015000	11163000	4931900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02785	0	6298800	10455000	8205500	7091700	3694900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02792	0	4143800	4680000	4557900	0	4697900	5098700	3343100	4545200	6418700	5700900	8604100	6693700	4535700	3624400	5164300	5448100	0	3872300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10687000	0	0	18400000	18949000	15635000	21238000	14100000	9708700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2260000	0	0	0	0	0	0	0	3125300	2677800	0	0	0
Q02866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5401600	5182000	0	0	2572200	2316800	0
Q02875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171090	1004800	572960	249140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02884	0	0	0	519500	0	0	943960	0	0	0	846210	609650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02892	0	16225000	12316000	18096000	46624000	20786000	23729000	17713000	11968000	16480000	9341400	18425000	10509000	10856000	14718000	11416000	12739000	15758000	0	11951000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02908	0	6432900	4684500	5847600	18268000	11021000	19956000	9073400	6168000	6201800	11006000	13680000	13944000	12033000	8720300	7167400	6884400	12969000	17982000	19789000	11634000	11591000	8653200	7023400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02931	0	1992400	2382500	1827800	0	11120000	7976400	4078400	2172800	0	4047800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5890500	10106000	9220600	6543000	0	0	25924000	13434000	37793000	37279000	46226000	12870000	12219000	18741000	6112900	0	9954600	0	0	0	0	0	0	0	0	0	0
Q03124	0	0	2144300	0	0	3106100	10635000	5098700	3260600	2282800	0	2313700	0	1783400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18777000	32686000	14924000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273000000	96616000	270830000	193390000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03195	9572200	46127000	22738000	20499000	44729000	31574000	49794000	130270000	115670000	143510000	175720000	112830000	59600000	54112000	33668000	32524000	22296000	17409000	13626000	14069000	17435000	9643900	9233600	12778000	10033000	10846000	9932000	4722500	8406600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8348200	15597000	10784000	11685000	0	0	0	8197100	11121000	6468000	0	0	0	15916000	9683100	11101000	17774000	9988900	10347000	0
Q03201	0	0	0	0	0	0	0	0	0	0	0	1186800	4146500	2331300	1610200	1110200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03219	0	4002100	6568300	4360500	18162000	4196600	0	0	0	0	0	0	0	0	1482500	1643300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5252900	4510600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11307000	23104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
